portfolio_id,return
PF00001274,0.02542737126350403
PF00001277,0.02539321780204773
PF00001282,0.025495529174804688
PF00001283,0.025419235229492188
PF00001285,0.025709688663482666
PF00001288,0.02526235580444336
PF00001290,0.025242626667022705
PF00001294,0.02540886402130127
PF00001296,0.025422096252441406
PF00001303,0.02517816424369812
PF00001305,0.025617092847824097
PF00001306,0.025616824626922607
PF00001309,0.025777041912078857
PF00001310,0.025914549827575684
PF00001312,0.025638550519943237
PF00001313,0.055896490812301636
PF00001316,0.025448918342590332
PF00001319,0.025404036045074463
PF00001324,0.02550920844078064
PF00001325,0.025464743375778198
PF00001331,0.02577182650566101
PF00001333,0.054723501205444336
PF00001334,0.02597835659980774
PF00001335,0.02798163890838623
PF00001340,0.025465726852416992
PF00001345,0.02824193239212036
PF00001348,0.05463141202926636
PF00001352,0.025608599185943604
PF00001354,0.02572569251060486
PF00001355,0.055194705724716187
PF00001356,0.05510765314102173
PF00001368,0.02588200569152832
PF00001370,0.025986850261688232
PF00001372,0.025821417570114136
PF00001375,0.025925427675247192
PF00001382,0.0289614200592041
PF00001384,0.026152193546295166
PF00001388,0.025592267513275146
PF00001389,0.025369226932525635
PF00001391,0.02591526508331299
PF00001412,0.04771772027015686
PF00001419,0.05514240264892578
PF00001424,0.029150575399398804
PF00001427,0.029460161924362183
PF00001428,0.029397547245025635
PF00001430,0.029455751180648804
PF00001432,0.05027490854263306
PF00001433,0.02966877818107605
PF00001438,0.029764145612716675
PF00001440,0.055285245180130005
PF00001441,0.028801828622817993
PF00001446,0.028837114572525024
PF00001450,0.028829485177993774
PF00001453,0.05085468292236328
PF00001456,0.029009461402893066
PF00001458,0.02903348207473755
PF00001463,0.05480828881263733
PF00001464,0.029436826705932617
PF00001471,0.054337531328201294
PF00001473,0.029763847589492798
PF00001474,0.05419573187828064
PF00001480,0.028963536024093628
PF00001486,0.05425548553466797
PF00001493,0.054971009492874146
PF00001494,0.03236010670661926
PF00001497,0.03137579560279846
PF00001500,0.03134089708328247
PF00001503,0.055132389068603516
PF00001505,0.032203614711761475
PF00001508,0.032486021518707275
PF00001510,0.03177905082702637
PF00001511,0.031718820333480835
PF00001512,0.053912222385406494
PF00001515,0.031807392835617065
PF00001516,0.054301917552948
PF00001519,0.05564376711845398
PF00001522,0.03203856945037842
PF00001529,0.0322968065738678
PF00001532,0.03259330987930298
PF00001535,0.0321650505065918
PF00001536,0.032633304595947266
PF00001537,0.03254672884941101
PF00001540,0.05506950616836548
PF00001541,0.032629549503326416
PF00001542,0.055097758769989014
PF00001547,0.03200158476829529
PF00001550,0.055283963680267334
PF00001553,0.032205730676651
PF00001556,0.032383084297180176
PF00001561,0.05521610379219055
PF00001564,0.05413615703582764
PF00001565,0.0327359139919281
PF00001569,0.03489306569099426
PF00001572,0.057337284088134766
PF00001575,0.035206764936447144
PF00001578,0.03521504998207092
PF00001579,0.056755244731903076
PF00001583,0.03570052981376648
PF00001589,0.0348791778087616
PF00001590,0.056764423847198486
PF00001592,0.035904258489608765
PF00001593,0.057231605052948
PF00001597,0.03468555212020874
PF00001599,0.03481307625770569
PF00001614,0.03659901022911072
PF00001618,0.036571204662323
PF00001619,0.036579251289367676
PF00001629,0.03682294487953186
PF00001626,0.03427121043205261
PF00001628,0.035163551568984985
PF00001631,0.05792886018753052
PF00001632,0.0368121862411499
PF00001633,0.0367351770401001
PF00001635,0.03625047206878662
PF00001642,0.03700503706932068
PF00001648,0.036603450775146484
PF00001654,0.035188764333724976
PF00001655,0.03604608774185181
PF00001656,0.03575617074966431
PF00001660,0.03783535957336426
PF00001661,0.058608025312423706
PF00001665,0.03792303800582886
PF00001667,0.05876582860946655
PF00001677,0.0592074990272522
PF00001682,0.0399918258190155
PF00001690,0.04019665718078613
PF00001693,0.040210217237472534
PF00001711,0.04039335250854492
PF00001712,0.040169358253479004
PF00001713,0.04036465287208557
PF00001714,0.0404033362865448
PF00001719,0.040485888719558716
PF00001728,0.04119718074798584
PF00001729,0.040833622217178345
PF00001731,0.06099316477775574
PF00001732,0.04131165146827698
PF00001745,0.04392865300178528
PF00001749,0.04422205686569214
PF00001751,0.06345182657241821
PF00001754,0.04437217116355896
PF00001756,0.04430350661277771
PF00001765,0.04344397783279419
PF00001767,0.043438464403152466
PF00001768,0.06375539302825928
PF00001770,0.04379042983055115
PF00001772,0.04353800415992737
PF00001774,0.04357022047042847
PF00001776,0.043624430894851685
PF00001779,0.06317457556724548
PF00001786,0.0628531277179718
PF00001787,0.04368478059768677
PF00001789,0.04359966516494751
PF00001792,0.04385107755661011
PF00001793,0.06614577770233154
PF00001797,0.04347628355026245
PF00001801,0.04068410396575928
PF00001805,0.043670862913131714
PF00001807,0.06622874736785889
PF00001808,0.043670862913131714
PF00001809,0.04369133710861206
PF00001813,0.04418587684631348
PF00001819,0.04452502727508545
PF00001820,0.044510841369628906
PF00001824,0.04490002989768982
PF00001834,0.046361684799194336
PF00001837,0.06603282690048218
PF00001841,0.04621961712837219
PF00001842,0.04639953374862671
PF00001844,0.04664692282676697
PF00001846,0.04665791988372803
PF00001847,0.04662927985191345
PF00001848,0.04555138945579529
PF00001849,0.046144843101501465
PF00001854,0.04532697796821594
PF00001857,0.04546552896499634
PF00001863,0.046268075704574585
PF00001865,0.04620862007141113
PF00001867,0.04645681381225586
PF00001868,0.04673990607261658
PF00001869,0.04658523201942444
PF00001875,0.04661974310874939
PF00001878,0.064668208360672
PF00001879,0.04655370116233826
PF00001880,0.04654541611671448
PF00001886,0.04626622796058655
PF00001887,0.04630470275878906
PF00001895,0.04524695873260498
PF00001900,0.04635649919509888
PF00001904,0.06692692637443542
PF00001907,0.04656499624252319
PF00001908,0.04668396711349487
PF00001912,0.046803295612335205
PF00001920,0.06659570336341858
PF00001921,0.06694331765174866
PF00001922,0.04699644446372986
PF00001923,0.04704338312149048
PF00001924,0.04690536856651306
PF00001925,0.048409879207611084
PF00001929,0.04876518249511719
PF00001935,0.07115304470062256
PF00001936,0.04956433176994324
PF00001937,0.049561262130737305
PF00001939,0.0496864914894104
PF00001951,0.04957595467567444
PF00001948,0.04966452717781067
PF00001952,0.06841978430747986
PF00001953,0.04960545897483826
PF00001960,0.0496845543384552
PF00001963,0.049069732427597046
PF00001966,0.07030528783798218
PF00001970,0.049661338329315186
PF00001975,0.04973992705345154
PF00001978,0.05013912916183472
PF00001985,0.08078110218048096
PF00001987,0.0702981948852539
PF00001988,0.049952417612075806
PF00001995,0.05069226026535034
PF00001996,0.05075898766517639
PF00001997,0.050849348306655884
PF00001999,0.07077962160110474
PF00002000,0.050051480531692505
PF00002001,0.07241979241371155
PF00002008,0.05209377408027649
PF00002010,0.07267835736274719
PF00002011,0.052155911922454834
PF00002012,0.05229806900024414
PF00002015,0.052031099796295166
PF00002016,0.05216744542121887
PF00002022,0.05214378237724304
PF00002026,0.05217960476875305
PF00002031,0.053250640630722046
PF00002032,0.053111106157302856
PF00002036,0.05410093069076538
PF00002038,0.05388018488883972
PF00002042,0.053976595401763916
PF00002044,0.07092618942260742
PF00002045,0.05387723445892334
PF00002049,0.05406111478805542
PF00002050,0.053741246461868286
PF00002051,0.05465766787528992
PF00002054,0.05382606387138367
PF00002058,0.05384892225265503
PF00002069,0.05280846357345581
PF00002073,0.05274367332458496
PF00002076,0.05238997936248779
PF00002077,0.05224853754043579
PF00002084,0.05279165506362915
PF00002085,0.05247345566749573
PF00002087,0.05289909243583679
PF00002089,0.052288174629211426
PF00002099,0.05582818388938904
PF00002103,0.052516281604766846
PF00002105,0.0527685284614563
PF00002106,0.05242729187011719
PF00002109,0.05259266495704651
PF00002113,0.05307170748710632
PF00002121,0.05317458510398865
PF00002128,0.07346484065055847
PF00002129,0.05377897620201111
PF00002131,0.05612429976463318
PF00002140,0.06024724245071411
PF00002141,0.05598759651184082
PF00002144,0.05369928479194641
PF00002145,0.06059622764587402
PF00002146,0.06062448024749756
PF00002148,0.06112605333328247
PF00002149,0.05978250503540039
PF00002152,0.05373433232307434
PF00002154,0.061300575733184814
PF00002158,0.06052657961845398
PF00002159,0.057954758405685425
PF00002163,0.05477067828178406
PF00002164,0.057944267988204956
PF00002165,0.05738121271133423
PF00002169,0.0528639554977417
PF00002170,0.05331450700759888
PF00002175,0.05313992500305176
PF00002185,0.05286493897438049
PF00002190,0.05280140042304993
PF00002192,0.05280059576034546
PF00002193,0.0526978075504303
PF00002194,0.05269238352775574
PF00002196,0.0526772141456604
PF00002197,0.05289784073829651
PF00002199,0.05265551805496216
PF00002200,0.052415281534194946
PF00002206,0.05504894256591797
PF00002208,0.052601903676986694
PF00002211,0.05311936140060425
PF00002213,0.05264809727668762
PF00002214,0.05302467942237854
PF00002216,0.053072601556777954
PF00002217,0.05303862690925598
PF00002223,0.05316370725631714
PF00002224,0.0530245304107666
PF00002230,0.05301433801651001
PF00002232,0.05283519625663757
PF00002238,0.0530623197555542
PF00002239,0.053617656230926514
PF00002240,0.05362093448638916
PF00002251,0.05329057574272156
PF00002252,0.053526997566223145
PF00002253,0.05326017737388611
PF00002255,0.053306519985198975
PF00002265,0.054004013538360596
PF00002267,0.053600043058395386
PF00002271,0.05618923902511597
PF00002269,0.054146647453308105
PF00002273,0.05582475662231445
PF00002278,0.05436846613883972
PF00002282,0.05469411611557007
PF00002285,0.05500912666320801
PF00002286,0.05616006255149841
PF00002287,0.056437402963638306
PF00002292,0.05472242832183838
PF00002298,0.05483517050743103
PF00002302,0.05451342463493347
PF00002316,0.05522295832633972
PF00002317,0.055084288120269775
PF00002320,0.0554584264755249
PF00002324,0.05509427189826965
PF00002326,0.05527615547180176
PF00002333,0.05521151423454285
PF00002335,0.06687372922897339
PF00002342,0.05528572201728821
PF00002344,0.05512341856956482
PF00002345,0.055023789405822754
PF00002349,0.05520108342170715
PF00002350,0.0563184916973114
PF00002352,0.054762423038482666
PF00002355,0.05511420965194702
PF00002361,0.056193023920059204
PF00002371,0.05615091323852539
PF00002369,0.0564480721950531
PF00002376,0.05615553259849548
PF00002378,0.05543875694274902
PF00002381,0.05597478151321411
PF00002383,0.05609804391860962
PF00002384,0.05634066462516785
PF00002385,0.05625432729721069
PF00002391,0.055394530296325684
PF00002398,0.05749112367630005
PF00002400,0.05635514855384827
PF00002401,0.05632850527763367
PF00002402,0.05741029977798462
PF00002406,0.05600282549858093
PF00002408,0.07188642024993896
PF00002411,0.05621865391731262
PF00002413,0.05610820651054382
PF00002417,0.056085556745529175
PF00002429,0.056082725524902344
PF00002435,0.05540075898170471
PF00002439,0.05551537871360779
PF00002440,0.05543476343154907
PF00002441,0.055582404136657715
PF00002447,0.05479234457015991
PF00002453,0.055667221546173096
PF00002451,0.07015708088874817
PF00002455,0.05518582463264465
PF00002457,0.028419911861419678
PF00002469,0.028217405080795288
PF00002474,0.028287172317504883
PF00002475,0.02820885181427002
PF00002476,0.05520439147949219
PF00002480,0.05525541305541992
PF00002492,0.028354227542877197
PF00002496,0.030696183443069458
PF00002506,0.02932441234588623
PF00002516,0.028067320585250854
PF00002518,0.055496156215667725
PF00002521,0.05611565709114075
PF00002522,0.028422147035598755
PF00002524,0.028420716524124146
PF00002525,0.05565887689590454
PF00002530,0.028512567281723022
PF00002532,0.05558222532272339
PF00002543,0.05509081482887268
PF00002547,0.061011165380477905
PF00002548,0.0663420557975769
PF00002551,0.02902841567993164
PF00002553,0.030127406120300293
PF00002560,0.02838030457496643
PF00002571,0.054759055376052856
PF00002572,0.028476625680923462
PF00002582,0.03107437491416931
PF00002583,0.03367123007774353
PF00002589,0.05574721097946167
PF00002590,0.05609852075576782
PF00002593,0.05580815672874451
PF00002594,0.028602689504623413
PF00002595,0.029387354850769043
PF00002600,0.030429035425186157
PF00002598,0.055950939655303955
PF00002601,0.02905753254890442
PF00002605,0.056424230337142944
PF00002606,0.05631333589553833
PF00002608,0.031844645738601685
PF00002630,0.056690096855163574
PF00002628,0.05997675657272339
PF00002631,0.056621283292770386
PF00002632,0.05824077129364014
PF00002634,0.0625021755695343
PF00002637,0.05624273419380188
PF00002639,0.05561879277229309
PF00002641,0.0580286979675293
PF00002642,0.05657890439033508
PF00002643,0.056644827127456665
PF00002653,0.03502461314201355
PF00002656,0.055766552686691284
PF00002658,0.05691787600517273
PF00002664,0.05620545148849487
PF00002665,0.05786857008934021
PF00002670,0.0612492561340332
PF00002675,0.050995856523513794
PF00002678,0.055758774280548096
PF00002680,0.056544214487075806
PF00002681,0.04280295968055725
PF00002682,0.04598084092140198
PF00002684,0.045598745346069336
PF00002689,0.04630422592163086
PF00002691,0.04815560579299927
PF00002694,0.055662333965301514
PF00002700,0.062389642000198364
PF00002702,0.057862281799316406
PF00002713,0.07859382033348083
PF00002711,0.06306540966033936
PF00002715,0.06244778633117676
PF00002716,0.06498602032661438
PF00002718,0.057737767696380615
PF00002723,0.060262084007263184
PF00002725,0.05844688415527344
PF00002747,0.06680566072463989
PF00002737,0.06776979565620422
PF00002738,0.0713539719581604
PF00002740,0.06759291887283325
PF00002746,0.06251245737075806
PF00002749,0.06166261434555054
PF00002750,0.05687093734741211
PF00002754,0.037747085094451904
PF00002755,0.03811946511268616
PF00002777,0.0341375470161438
PF00002775,0.05224934220314026
PF00002779,0.035658955574035645
PF00002780,0.0504436194896698
PF00002783,0.05562785267829895
PF00002793,0.030643731355667114
PF00002797,0.06196516752243042
PF00002805,0.027967393398284912
PF00002811,0.048031240701675415
PF00002812,0.03295472264289856
PF00002814,0.027496695518493652
PF00002815,0.02789810299873352
PF00002821,0.027388274669647217
PF00002827,0.05494996905326843
PF00002828,0.061713069677352905
PF00002834,0.02739235758781433
PF00002841,0.04919034242630005
PF00002843,0.02745494246482849
PF00002849,0.027695775032043457
PF00002855,0.048106998205184937
PF00002856,0.03601866960525513
PF00002857,0.049109578132629395
PF00002862,0.05147761106491089
PF00002868,0.02739068865776062
PF00002869,0.028813570737838745
PF00002866,0.048991113901138306
PF00002867,0.036885231733322144
PF00002892,0.05400809645652771
PF00002879,0.027690231800079346
PF00002881,0.06504029035568237
PF00002883,0.05397120118141174
PF00002885,0.03437921404838562
PF00002887,0.021303951740264893
PF00002888,0.06562581658363342
PF00002910,0.04798361659049988
PF00002911,0.0496363639831543
PF00002943,0.042724043130874634
PF00002913,0.021994739770889282
PF00002915,0.021994739770889282
PF00002919,0.04801401495933533
PF00002922,0.05270692706108093
PF00002923,0.05547511577606201
PF00002928,0.04767268896102905
PF00002929,0.022158831357955933
PF00002930,0.04362758994102478
PF00002935,0.0534270703792572
PF00002939,0.04768893122673035
PF00002937,0.04794299602508545
PF00002938,0.022581815719604492
PF00002945,0.05386808514595032
PF00002954,0.049141764640808105
PF00002958,0.05188852548599243
PF00002960,0.051916688680648804
PF00002962,0.04506590962409973
PF00002969,0.02515590190887451
PF00002970,0.04263564944267273
PF00002979,0.04355531930923462
PF00002973,0.0481221079826355
PF00002974,0.0472601056098938
PF00002978,0.021726518869400024
PF00002984,0.02248784899711609
PF00002988,0.04307195544242859
PF00002992,0.04215553402900696
PF00002994,0.022259026765823364
PF00002996,0.041875869035720825
PF00003004,0.024629652500152588
PF00003006,0.04159024357795715
PF00003010,0.042819857597351074
PF00003014,0.045151740312576294
PF00003016,0.02238088846206665
PF00003024,0.024413257837295532
PF00003028,0.025122016668319702
PF00003031,0.04072299599647522
PF00003041,0.039219945669174194
PF00003042,0.04146069288253784
PF00003043,0.022733062505722046
PF00003044,0.026713281869888306
PF00003046,0.04156219959259033
PF00003052,0.04085925221443176
PF00003057,0.02491965889930725
PF00003061,0.04083508253097534
PF00003062,0.024862587451934814
PF00003063,0.024862587451934814
PF00003065,0.024895936250686646
PF00003066,0.02444031834602356
PF00003068,0.04219108819961548
PF00003069,0.039478957653045654
PF00003070,0.03719320893287659
PF00003073,0.04204210638999939
PF00003074,0.024232327938079834
PF00003077,0.03977268934249878
PF00003085,0.0398746132850647
PF00003087,0.02452319860458374
PF00003092,0.03917372226715088
PF00003094,0.039630740880966187
PF00003097,0.02737748622894287
PF00003101,0.026227205991744995
PF00003103,0.025829553604125977
PF00003106,0.03955346345901489
PF00003107,0.03374838829040527
PF00003109,0.04101511836051941
PF00003111,0.03879040479660034
PF00003130,0.04508465528488159
PF00003125,0.016500532627105713
PF00003128,0.03362736105918884
PF00003132,0.036798059940338135
PF00003136,0.031331777572631836
PF00003139,0.01606982946395874
PF00003147,0.028743356466293335
PF00003150,0.021997511386871338
PF00003160,0.02892419695854187
PF00003162,0.02726694941520691
PF00003170,0.03099086880683899
PF00003177,0.028248190879821777
PF00003183,0.030566126108169556
PF00003184,0.02237585186958313
PF00003187,0.010661393404006958
PF00003193,0.028398603200912476
PF00003195,0.0237257182598114
PF00003197,0.016450345516204834
PF00003201,0.029680758714675903
PF00003202,0.028517872095108032
PF00003207,0.029981523752212524
PF00003212,0.02886122465133667
PF00003213,0.010716676712036133
PF00003218,0.02283954620361328
PF00003219,0.02875390648841858
PF00003225,0.02825137972831726
PF00003227,0.028292298316955566
PF00003230,0.028106898069381714
PF00003232,0.008228063583374023
PF00003240,0.02794143557548523
PF00003242,0.02171027660369873
PF00003243,0.02213984727859497
PF00003245,0.026825368404388428
PF00003251,0.02021193504333496
PF00003254,0.02502882480621338
PF00003257,0.023521214723587036
PF00003258,0.008065223693847656
PF00003265,0.021176576614379883
PF00003268,0.008870512247085571
PF00003269,0.017963379621505737
PF00003270,0.018996119499206543
PF00003273,0.020910054445266724
PF00003274,0.019626915454864502
PF00003275,0.008729010820388794
PF00003287,0.008461326360702515
PF00003289,0.012191563844680786
PF00003290,0.01693025231361389
PF00003294,0.02082642912864685
PF00003295,0.017069250345230103
PF00003296,0.017123401165008545
PF00003299,0.01753920316696167
PF00003314,0.01727023720741272
PF00003316,0.01080864667892456
PF00003318,0.016855746507644653
PF00003326,0.01631540060043335
PF00003327,0.010405898094177246
PF00003329,0.016366511583328247
PF00003334,0.016364336013793945
PF00003336,0.012140721082687378
PF00003342,0.016591370105743408
PF00003343,0.01959890127182007
PF00003344,0.019201219081878662
PF00003346,0.01773291826248169
PF00003352,0.007793635129928589
PF00003360,0.011840075254440308
PF00003366,0.006856769323348999
PF00003370,0.014322042465209961
PF00003375,0.0064573585987091064
PF00003377,0.016707032918930054
PF00003379,0.009750515222549438
PF00003382,0.01848423480987549
PF00003387,0.016423344612121582
PF00003388,0.00981372594833374
PF00003389,0.011605292558670044
PF00003392,0.009266585111618042
PF00003393,0.016501575708389282
PF00003394,0.017017006874084473
PF00003399,0.007021129131317139
PF00003400,0.009926170110702515
PF00003403,0.008017271757125854
PF00003406,0.017163634300231934
PF00003407,0.01635664701461792
PF00003408,0.015572428703308105
PF00003413,0.017339199781417847
PF00003414,0.016390234231948853
PF00003417,0.015471547842025757
PF00003421,0.013873398303985596
PF00003425,0.008722573518753052
PF00003429,0.014869540929794312
PF00003434,0.012539505958557129
PF00003437,0.00801900029182434
PF00003439,0.014491021633148193
PF00003441,0.013791859149932861
PF00003442,0.01220962405204773
PF00003449,0.015227407217025757
PF00003452,0.015774905681610107
PF00003455,0.014079272747039795
PF00003470,0.008173495531082153
PF00003474,0.015531599521636963
PF00003477,0.016020655632019043
PF00003482,0.010386943817138672
PF00003485,0.011967480182647705
PF00003489,0.013594299554824829
PF00003490,0.013883829116821289
PF00003492,0.010240912437438965
PF00003493,0.010240912437438965
PF00003495,0.010240912437438965
PF00003499,0.01316341757774353
PF00003501,0.01458597183227539
PF00003504,0.012173175811767578
PF00003505,0.014101803302764893
PF00003511,0.014697045087814331
PF00003513,0.0074988603591918945
PF00003514,0.0074870288372039795
PF00003517,0.014172077178955078
PF00003518,0.012520372867584229
PF00003521,0.013271063566207886
PF00003523,0.02507418394088745
PF00003530,0.011420667171478271
PF00003535,0.025373995304107666
PF00003537,0.011540740728378296
PF00003560,0.012334495782852173
PF00003563,0.011539310216903687
PF00003566,0.011780977249145508
PF00003569,0.011640042066574097
PF00003572,0.011040180921554565
PF00003574,0.00838249921798706
PF00003575,0.010902225971221924
PF00003583,0.006978034973144531
PF00003586,0.011764079332351685
PF00003591,0.011529386043548584
PF00003599,0.009957849979400635
PF00003605,0.011981964111328125
PF00003616,0.010936170816421509
PF00003619,0.009687155485153198
PF00003623,0.010637342929840088
PF00003624,0.012405067682266235
PF00003627,0.01229199767112732
PF00003632,0.011731714010238647
PF00003633,0.010912090539932251
PF00003640,0.010564982891082764
PF00003642,0.013280481100082397
PF00003645,0.006713747978210449
PF00003647,0.11492043733596802
PF00003653,0.02943664789199829
PF00003657,0.007807880640029907
PF00003659,0.006342202425003052
PF00003660,0.00698205828666687
PF00003661,0.00698205828666687
PF00003662,0.01444786787033081
PF00003665,0.013372629880905151
PF00003667,0.02204364538192749
PF00003668,0.017399579286575317
PF00003672,0.005823731422424316
PF00003673,0.021459460258483887
PF00003678,0.006323367357254028
PF00003685,0.006012827157974243
PF00003689,0.009395986795425415
PF00003690,0.006336331367492676
PF00003699,0.007126301527023315
PF00003700,0.008215248584747314
PF00003706,0.009457617998123169
PF00003714,0.00531962513923645
PF00003719,0.005159139633178711
PF00003723,0.010027796030044556
PF00003726,0.012025266885757446
PF00003733,0.005925923585891724
PF00003734,0.005488365888595581
PF00003738,0.012559741735458374
PF00003740,0.013995498418807983
PF00003742,0.013749122619628906
PF00003748,0.005587577819824219
PF00003751,0.011348217725753784
PF00003754,0.01075640320777893
PF00003755,0.0120316743850708
PF00003756,0.017825812101364136
PF00003758,0.010047316551208496
PF00003759,0.008883535861968994
PF00003764,0.011469006538391113
PF00003765,0.00619131326675415
PF00003766,0.010501265525817871
PF00003767,0.005392938852310181
PF00003772,0.010663658380508423
PF00003776,0.008991211652755737
PF00003779,0.005217254161834717
PF00003784,0.008701205253601074
PF00003791,0.009199649095535278
PF00003797,0.00791865587234497
PF00003799,0.00989481806755066
PF00003803,0.005679011344909668
PF00003808,0.007157862186431885
PF00003813,0.004788249731063843
PF00003818,0.012770891189575195
PF00003821,0.009794741868972778
PF00003822,0.009523838758468628
PF00003830,0.004949837923049927
PF00003836,0.010262727737426758
PF00003837,0.007766753435134888
PF00003838,0.020803242921829224
PF00003844,0.006732255220413208
PF00003846,0.013811051845550537
PF00003850,0.007358670234680176
PF00003851,0.00516742467880249
PF00003852,0.00516742467880249
PF00003855,0.005265861749649048
PF00003857,0.004917323589324951
PF00003865,0.005987405776977539
PF00003870,0.004850268363952637
PF00003872,0.004806548357009888
PF00003873,0.004806548357009888
PF00003878,0.007021993398666382
PF00003880,0.008096843957901001
PF00003883,0.007680743932723999
PF00003886,0.004525631666183472
PF00003888,0.016558319330215454
PF00003889,0.00722697377204895
PF00003895,0.007476329803466797
PF00003898,0.005554378032684326
PF00003899,0.007221788167953491
PF00003902,0.003824204206466675
PF00003904,0.006772845983505249
PF00003905,0.004380702972412109
PF00003913,0.006554514169692993
PF00003916,0.004137575626373291
PF00003918,0.0037834644317626953
PF00003919,0.004568815231323242
PF00003931,0.006437569856643677
PF00003932,0.006799519062042236
PF00003933,0.006131500005722046
PF00003938,0.00602993369102478
PF00003939,0.0035665929317474365
PF00003948,0.0039147138595581055
PF00003952,0.007261306047439575
PF00003953,0.007053554058074951
PF00003954,0.004645019769668579
PF00003956,0.0059160590171813965
PF00003960,0.0059029459953308105
PF00003961,0.0036867260932922363
PF00003963,0.0037006735801696777
PF00003964,0.0036409199237823486
PF00003966,0.005911409854888916
PF00003968,0.006940007209777832
PF00003969,0.0036202073097229004
PF00003971,0.0036618411540985107
PF00003972,0.0060697197914123535
PF00003973,0.0061187744140625
PF00003976,0.006029754877090454
PF00003980,0.006378501653671265
PF00003981,0.006473153829574585
PF00003984,0.0037540793418884277
PF00003985,0.0037540793418884277
PF00003987,0.005211323499679565
PF00003989,0.0060163140296936035
PF00003991,0.006209969520568848
PF00003992,0.00718921422958374
PF00003994,0.007880300283432007
PF00003996,0.0034470856189727783
PF00003997,0.003574758768081665
PF00003999,0.0037612318992614746
PF00004001,0.003597646951675415
PF00004006,0.005493044853210449
PF00004009,0.0037339329719543457
PF00004010,0.007256954908370972
PF00004011,0.005873233079910278
PF00004014,0.006273150444030762
PF00004015,0.007142931222915649
PF00004018,0.003891497850418091
PF00004020,0.006344795227050781
PF00004021,0.005710959434509277
PF00004022,0.006047964096069336
PF00004028,0.003262549638748169
PF00004030,0.005516618490219116
PF00004031,0.006625622510910034
PF00004039,0.003217637538909912
PF00004040,0.003368079662322998
PF00004043,0.0246124267578125
PF00004045,0.00556182861328125
PF00004046,0.003438621759414673
PF00004047,0.006503552198410034
PF00004048,0.0033844411373138428
PF00004052,0.0031739473342895508
PF00004055,0.0033954381942749023
PF00004059,0.006559461355209351
PF00004063,0.005524128675460815
PF00004067,0.005952417850494385
PF00004073,0.00645110011100769
PF00004077,0.0033676326274871826
PF00004082,0.0034059882164001465
PF00004094,0.0031257271766662598
PF00004096,0.005488455295562744
PF00004097,0.0031897127628326416
PF00004098,0.003567218780517578
PF00004099,0.003096640110015869
PF00004113,0.003540128469467163
PF00004114,0.0033502280712127686
PF00004115,0.0035779178142547607
PF00004117,0.005666226148605347
PF00004134,0.0035330355167388916
PF00004136,0.0030992329120635986
PF00004122,0.003085196018218994
PF00004124,0.003085196018218994
PF00004129,0.00598558783531189
PF00004131,0.0067879557609558105
PF00004132,0.005966275930404663
PF00004140,0.006046324968338013
PF00004147,0.0031768083572387695
